Test ID:	Date Tested:	Time:	Test Type:	Diameter Avg. (mm):	Cyl. Corr. Factor:	Height (mm):	Age (days):	Weight (kN):	Break Type:	Ramp Rate (MPa/s):	Load at Break (kN):	Stress at Break (MPa):
12	6/6/2021	2:06	Cylinder	150	1	300	0	13.39	Invalid/No Break	0.25	1625.29	91.97
Column1	Sample Time	Load (kN)	Stress (MPa)	Long. Strain	Trans. Strain	Chan1 Deflection (mm)	Chan2 Deflection (mm)					
1.00	00:51.0	223.2251046	12.63119534	0	0.000885	0	0					
2.00	00:51.1	223.8700967	12.66566912	0	0.000885	0	0					
3.00	00:51.2	224.5150888	12.70703767	0	0.000885	0	0					
4.00	00:51.3	224.5150888	12.70703767	0	0.000885	0	0					
5.00	00:51.4	224.8086714	12.72082718	0	0.000885	0	0					
6.00	00:51.5	225.7472462	12.77598524	0	0.000885	0	0					
7.00	00:51.6	225.8629	12.78288	0	0.000885	0	0					
8.00	00:51.7	225.8629	12.78288	0	0.000885	0	0					
9.00	00:51.8	227.0950573	12.85182757	0	0.000885	0	0					
10.00	00:51.9	227.1528842	12.85182757	0	0.000885	0	0					
1.00	00:52.0	228.2693878	12.91388039	0	0.000885	0	0					
2.00	00:52.1	228.2693878	12.91388039	0	0.000885	0	0					
3.00	00:52.2	228.6207974	12.93456466	0	0.000885	0	0					
4.00	00:52.3	229.1456875	12.96903844	0	0.000885	0	0					
5.00	00:52.4	229.6750259	12.99661747	0	0.000885	0	0					
6.00	00:52.5	229.6750259	12.99661747	0	0.000885	0	0					
7.00	00:52.6	229.9107816	13.01040699	0	0.000885	0	0					
8.00	00:52.7	231.2585928	13.08624932	0	0.000885	0	0					
9.00	00:52.8	231.2585928	13.08624932	0	0.000885	0	0					
10.00	00:52.9	231.3164196	13.09314407	0	0.000885	0	0					
1.00	00:53.0	232.1393406	13.13451262	0	0.000885	0	0					
2.00	00:53.1	232.1971675	13.14140738	0	0.000885	0	0					
3.00	00:53.2	232.1971675	13.14140738	0	0.000885	0	0					
4.00	00:53.3	232.9578134	13.18277592	0	0.000885	0	0					
5.00	00:53.4	234.0164902	13.24482873	0	0.000885	0	0					
6.00	00:53.5	234.4257265	13.26551301	0	0.000885	0	0					
7.00	00:53.6	234.4257265	13.26551301	0	0.000885	0	0					
8.00	00:53.7	235.7157108	13.34135534	0	0.000885	0	0					
9.00	00:53.8	235.8358128	13.34825009	0	0.000885	0	0					
10.00	00:53.9	236.4185298	13.37582912	0	0.000885	0	0					
1.00	00:54.0	236.4185298	13.37582912	0	0.000885	0	0					
2.00	00:54.1	237.2414508	13.42409242	0	0.000885	0	0					
3.00	00:54.2	237.8286161	13.45856621	0	0.000885	0	0					
4.00	00:54.3	237.8286161	13.45856621	0	0.000885	0	0					
5.00	00:54.4	238.7671908	13.51372427	0	0.000885	0	0					
6.00	00:54.5	238.7093639	13.50682951	0	0.000885	0	0					
7.00	00:54.6	239.7057656	13.56198757	0	0.000885	0	0					
8.00	00:54.7	239.7057656	13.56198757	0	0.000885	0	0					
9.00	00:54.8	239.6479387	13.56198757	0	0.000885	0	0					
10.00	00:54.9	240.8756479	13.63093514	0	0.000885	0	0					
1.00	00:55.0	241.1114036	13.64472466	0	0.000885	0	0					
2.00	00:55.1	241.1114036	13.64472466	0	0.000885	0	0					
3.00	00:55.2	241.9343246	13.69298796	0	0.000885	0	0					
4.00	00:55.3	242.2857341	13.71367223	0	0.000885	0	0					
5.00	00:55.4	242.9307262	13.74814602	0	0.000885	0	0					
6.00	00:55.5	242.9307262	13.74814602	0	0.000885	0	0					
7.00	00:55.6	243.5757184	13.7826198	0	0.000885	0	0					
8.00	00:55.7	243.869301	13.80330407	0	0.000885	0	0					
9.00	00:55.8	244.6299469	13.84467262	0	0.000885	0	0					
10.00	00:55.9	244.6299469	13.84467262	0	0.000885	0	0					
1.00	00:56.0	244.6877738	13.84467262	0	0.000885	0	0					
2.00	00:56.1	246.0400331	13.92051495	0	0.000885	0	0					
3.00	00:56.2	246.2713407	13.93430446	0	0.000885	0	0					
4.00	00:56.3	246.2713407	13.93430446	0	0.000885	0	0					
5.00	00:56.4	247.4456712	14.00325204	0	0.000885	0	0					
6.00	00:56.5	247.6236	14.01014679	0	0.000885	0	0					
7.00	00:56.6	248.4998997	14.06530485	0	0.000885	0	0					
8.00	00:56.7	248.4998997	14.06530485	0	0.000885	0	0					
9.00	00:56.8	248.5621748	14.06530485	0	0.000885	0	0					
10.00	00:56.9	249.3806476	14.11356815	0	0.000885	0	0					
1.00	00:57.0	249.3806476	14.11356815	0	0.000885	0	0					
2.00	00:57.1	249.9678128	14.14804194	0	0.000885	0	0					
3.00	00:57.2	250.6128049	14.18251572	0	0.000885	0	0					
4.00	00:57.3	251.6092066	14.23767378	0	0.000885	0	0					
5.00	00:57.4	251.6092066	14.23767378	0	0.000885	0	0					
6.00	00:57.5	251.6714817	14.24456854	0	0.000885	0	0					
7.00	00:57.6	252.6678833	14.2997266	0	0.000885	0	0					
8.00	00:57.7	253.0192928	14.32041087	0	0.000885	0	0					
9.00	00:57.8	253.0192928	14.32041087	0	0.000885	0	0					
10.00	00:57.9	253.664285	14.35488466	0	0.000885	0	0					
1.00	00:58.0	254.4827577	14.40314796	0	0.000885	0	0					
2.00	00:58.1	254.9542692	14.43072699	0	0.000885	0	0					
3.00	00:58.2	254.9542692	14.43072699	0	0.000885	0	0					
4.00	00:58.3	256.3020804	14.50656932	0	0.000885	0	0					
5.00	00:58.4	256.595663	14.52035883	0	0.000885	0	0					
6.00	00:58.5	257.1828282	14.55483262	0	0.000885	0	0					
7.00	00:58.6	257.1828282	14.55483262	0	0.000885	0	0					
8.00	00:58.7	257.5920646	14.57551689	0	0.000885	0	0					
9.00	00:58.8	258.001301	14.60309592	0	0.000885	0	0					
10.00	00:58.9	258.2948836	14.61688543	0	0.000885	0	0					
1.00	00:59.0	258.2948836	14.61688543	0	0.000885	0	0					
2.00	00:59.1	258.8820489	14.65135922	0	0.000885	0	0					
3.00	00:59.2	259.527041	14.68583301	0	0.000885	0	0					
4.00	00:59.3	259.527041	14.68583301	0	0.000885	0	0					
5.00	00:59.4	260.2343083	14.72720155	0	0.000885	0	0					
6.00	00:59.5	261.172883	14.78235961	0	0.000885	0	0					
7.00	00:59.6	261.4041905	14.78925437	0	0.000885	0	0					
8.00	00:59.7	261.4041905	14.78925437	0	0.000885	0	0					
9.00	00:59.8	262.5206942	14.85820194	0	0.000885	0	0					
10.00	00:59.9	262.7520017	14.87199145	0	0.000885	0	0					
1.00	01:00.0	263.4592689	14.90646524	0	0.000885	0	0					
2.00	01:00.1	263.4592689	14.90646524	0	0.000885	0	0					
3.00	01:00.2	263.5170958	14.91336	0	0.000885	0	0					
4.00	01:00.3	264.6914263	14.97541281	0	0.000885	0	0					
5.00	01:00.4	265.1584896	15.00299184	0	0.000885	0	0					
6.00	01:00.5	265.1584896	15.00299184	0	0.000885	0	0					
7.00	01:00.6	266.2749932	15.06504466	0	0.000885	0	0					
8.00	01:00.7	266.2749932	15.06504466	0	0.000885	0	0					
9.00	01:00.8	267.4448755	15.13399223	0	0.000885	0	0					
10.00	01:00.9	267.4448755	15.13399223	0	0.000885	0	0					
1.00	01:01.0	267.1512929	15.12020272	0	0.000885	0	0					
2.00	01:01.1	268.2677965	15.18225553	0	0.000885	0	0					
3.00	01:01.2	268.4412771	15.18915029	0	0.000885	0	0					
4.00	01:01.3	268.4412771	15.18915029	0	0.000885	0	0					
5.00	01:01.4	269.5577807	15.2512031	0	0.000885	0	0					
6.00	01:01.5	269.2641981	15.23741359	0	0.000885	0	0					
7.00	01:01.6	270.9055919	15.32704543	0	0.000885	0	0					
8.00	01:01.7	270.9055919	15.32704543	0	0.000885	0	0					
9.00	01:01.8	270.5541824	15.31325592	0	0.000885	0	0					
10.00	01:01.9	271.3192765	15.35462446	0	0.000885	0	0					
1.00	01:02.0	271.670686	15.37530873	0	0.000885	0	0					
2.00	01:02.1	271.670686	15.37530873	0	0.000885	0	0					
3.00	01:02.2	272.6092608	15.42357204	0	0.000885	0	0					
4.00	01:02.3	272.6092608	15.42357204	0	0.000885	0	0					
5.00	01:02.4	273.6056624	15.48562485	0	0.000885	0	0					
6.00	01:02.5	273.6056624	15.48562485	0	0.000885	0	0					
7.00	01:02.6	274.0148988	15.50630912	0	0.000885	0	0					
8.00	01:02.7	274.7177178	15.54767767	0	0.000885	0	0					
9.00	01:02.8	274.7177178	15.54767767	0	0.000885	0	0					
10.00	01:02.9	275.6562926	15.59594097	0	0.000885	0	0					
1.00	01:03.0	275.8342214	15.60973048	0	0.000885	0	0					
2.00	01:03.1	276.7149693	15.65799378	0	0.000885	0	0					
3.00	01:03.2	276.7149693	15.65799378	0	0.000885	0	0					
4.00	01:03.3	277.1242057	15.67867805	0	0.000885	0	0					
5.00	01:03.4	278.4141899	15.75452038	0	0.000885	0	0					
6.00	01:03.5	278.7077726	15.7683099	0	0.000885	0	0					
7.00	01:03.6	278.7077726	15.7683099	0	0.000885	0	0					
8.00	01:03.7	278.9435283	15.78209941	0	0.000885	0	0					
9.00	01:03.8	279.9977568	15.84415223	0	0.000885	0	0					
10.00	01:03.9	280.2913395	15.85794174	0	0.000885	0	0					
1.00	01:04.0	280.2913395	15.85794174	0	0.000885	0	0					
2.00	01:04.1	281.345568	15.91999456	0	0.000885	0	0					
3.00	01:04.2	281.9905601	15.95446835	0	0.000885	0	0					
4.00	01:04.3	282.9291349	16.0096264	0	0.000885	0	0					
5.00	01:04.4	282.9291349	16.0096264	0	0.000885	0	0					
6.00	01:04.5	283.2227175	16.03031068	0	0.000885	0	0					
7.00	01:04.6	283.694229	16.05099495	0	0.000885	0	0					
8.00	01:04.7	284.397048	16.09236349	0	0.000885	0	0					
9.00	01:04.8	284.397048	16.09236349	0	0.000885	0	0					
10.00	01:04.9	284.6906306	16.11304776	0	0.000885	0	0					
1.00	01:05.0	285.6292054	16.16131106	0	0.000885	0	0					
2.00	01:05.1	285.802686	16.17510058	0	0.000885	0	0					
3.00	01:05.2	285.802686	16.17510058	0	0.000885	0	0					
4.00	01:05.3	286.5677801	16.21646912	0	0.000885	0	0					
5.00	01:05.4	286.6834339	16.22336388	0	0.000885	0	0					
6.00	01:05.5	286.6834339	16.22336388	0	0.000885	0	0					
7.00	01:05.6	287.9734182	16.29920621	0	0.000885	0	0					
8.00	01:05.7	288.3248277	16.31299572	0	0.000885	0	0					
9.00	01:05.8	289.2055755	16.36815378	0	0.000885	0	0					
10.00	01:05.9	289.2055755	16.36815378	0	0.000885	0	0					
1.00	01:06.0	289.5569851	16.38883805	0	0.000885	0	0					
2.00	01:06.1	290.3220792	16.4302066	0	0.000885	0	0					
3.00	01:06.2	291.1405519	16.4784699	0	0.000885	0	0					
4.00	01:06.3	291.1405519	16.4784699	0	0.000885	0	0					
5.00	01:06.4	291.4919614	16.49225941	0	0.000885	0	0					
6.00	01:06.5	292.3148824	16.54052271	0	0.000885	0	0					
7.00	01:06.6	292.666292	16.56120699	0	0.000885	0	0					
8.00	01:06.7	292.666292	16.56120699	0	0.000885	0	0					
9.00	01:06.8	293.8984493	16.63015456	0	0.000885	0	0					
10.00	01:06.9	293.4892129	16.60947029	0	0.000885	0	0					
1.00	01:07.0	293.4892129	16.60947029	0	0.000885	0	0					
2.00	01:07.1	294.5434415	16.66462835	0	0.000885	0	0					
3.00	01:07.2	294.6012683	16.6715231	0	0.000885	0	0					
4.00	01:07.3	295.59767	16.72668116	0	0.000885	0	0					
5.00	01:07.4	295.59767	16.72668116	0	0.000885	0	0					
6.00	01:07.5	295.717772	16.73357592	0	0.000885	0	0					
7.00	01:07.6	297.2390638	16.82320776	0	0.000885	0	0					
8.00	01:07.7	297.4748195	16.83699728	0	0.000885	0	0					
9.00	01:07.8	297.4748195	16.83699728	0	0.000885	0	0					
10.00	01:07.9	298.3555674	16.88526058	0	0.000885	0	0					
1.00	01:08.0	299.1740402	16.92662912	0	0.000885	0	0					
2.00	01:08.1	299.4676228	16.94731339	0	0.000885	0	0					
3.00	01:08.2	299.4676228	16.94731339	0	0.000885	0	0					
4.00	01:08.3	299.9969611	16.97489242	0	0.000885	0	0					
5.00	01:08.4	300.757607	17.01626097	0	0.000885	0	0					
6.00	01:08.5	300.2905438	16.9955767	0	0.000885	0	0					
7.00	01:08.6	300.2905438	16.9955767	0	0.000885	0	0					
8.00	01:08.7	301.7584569	17.07831378	0	0.000885	0	0					
9.00	01:08.8	301.8741107	17.08520854	0	0.000885	0	0					
10.00	01:08.9	302.6970317	17.12657708	0	0.000885	0	0					
1.00	01:09.0	302.6970317	17.12657708	0	0.000885	0	0					
2.00	01:09.1	303.1640949	17.15415611	0	0.000885	0	0					
3.00	01:09.2	303.8669139	17.19552466	0	0.000885	0	0					
4.00	01:09.3	303.8669139	17.19552466	0	0.000885	0	0					
5.00	01:09.4	304.8633156	17.25068271	0	0.000885	0	0					
6.00	01:09.5	305.0412444	17.26447223	0	0.000885	0	0					
7.00	01:09.6	306.095473	17.31963029	0	0.000885	0	0					
8.00	01:09.7	306.095473	17.31963029	0	0.000885	0	0					
9.00	01:09.8	306.3890556	17.34031456	0	0.000885	0	0					
10.00	01:09.9	307.4477323	17.39547262	0	0.000885	0	0					
1.00	01:10.0	307.5633861	17.40236737	0	0.000885	0	0					
2.00	01:10.1	307.5633861	17.40236737	0	0.000885	0	0					
3.00	01:10.2	308.5597877	17.45752543	0	0.000885	0	0					
4.00	01:10.3	308.6754415	17.46442019	0	0.000885	0	0					
5.00	01:10.4	309.4405356	17.51268349	0	0.000885	0	0					
6.00	01:10.5	309.4405356	17.51268349	0	0.000885	0	0					
7.00	01:10.6	309.5561894	17.51957825	0	0.000885	0	0					
8.00	01:10.7	310.7305199	17.58163106	0	0.000885	0	0					
9.00	01:10.8	310.7305199	17.58163106	0	0.000885	0	0					
10.00	01:10.9	310.7305199	17.58163106	0	0.000885	0	0					
1.00	01:11.0	311.8425753	17.64368388	0	0.000885	0	0					
2.00	01:11.1	312.198433	17.66436815	0	0.000885	0	0					
3.00	01:11.2	313.0169058	17.71263145	0	0.000885	0	0					
4.00	01:11.3	313.0169058	17.71263145	0	0.000885	0	0					
5.00	01:11.4	313.4261422	17.73331572	0	0.000885	0	0					
6.00	01:11.5	314.426992	17.79536854	0	0.000885	0	0					
7.00	01:11.6	314.426992	17.79536854	0	0.000885	0	0					
8.00	01:11.7	314.4848189	17.79536854	0	0.000885	0	0					
9.00	01:11.8	315.5390474	17.85742136	0	0.000885	0	0					
10.00	01:11.9	316.0683858	17.88500038	0	0.000885	0	0					
1.00	01:12.0	316.8868586	17.93326369	0	0.000885	0	0					
2.00	01:12.1	316.8868586	17.93326369	0	0.000885	0	0					
3.00	01:12.2	317.1804412	17.9470532	0	0.000885	0	0					
4.00	01:12.3	317.7676064	17.98152699	0	0.000885	0	0					
5.00	01:12.4	317.7676064	17.98152699	0	0.000885	0	0					
6.00	01:12.5	318.3547717	18.01600077	0	0.000885	0	0					
7.00	01:12.6	318.8841101	18.0435798	0	0.000885	0	0					
8.00	01:12.7	319.2933464	18.07115883	0	0.000885	0	0					
9.00	01:12.8	319.2933464	18.07115883	0	0.000885	0	0					
10.00	01:12.9	320.2897481	18.12631689	0	0.000885	0	0					
1.00	01:13.0	320.347575	18.12631689	0	0.000885	0	0					
2.00	01:13.1	321.1126691	18.17458019	0	0.000885	0	0					
3.00	01:13.2	321.1126691	18.17458019	0	0.000885	0	0					
4.00	01:13.3	321.4640786	18.1883697	0	0.000885	0	0					
5.00	01:13.4	322.576134	18.25731728	0	0.000885	0	0					
6.00	01:13.5	323.0476455	18.27800155	0	0.000885	0	0					
7.00	01:13.6	323.0476455	18.27800155	0	0.000885	0	0					
8.00	01:13.7	323.5147087	18.30558058	0	0.000885	0	0					
9.00	01:13.8	323.6926376	18.31937009	0	0.000885	0	0					
10.00	01:13.9	323.6926376	18.31937009	0	0.000885	0	0					
1.00	01:14.0	324.5733855	18.36763339	0	0.000885	0	0					
2.00	01:14.1	325.0404488	18.39521242	0	0.000885	0	0					
3.00	01:14.2	325.6854409	18.42968621	0	0.000885	0	0					
4.00	01:14.3	325.6854409	18.42968621	0	0.000885	0	0					
5.00	01:14.4	326.3882599	18.47105475	0	0.000885	0	0					
6.00	01:14.5	326.7441176	18.49173902	0	0.000885	0	0					
7.00	01:14.6	327.9139999	18.55379184	0	0.000885	0	0					
8.00	01:14.7	327.9139999	18.55379184	0	0.000885	0	0					
9.00	01:14.8	328.0341019	18.5606866	0	0.000885	0	0					
10.00	01:14.9	329.2618111	18.62963417	0	0.000885	0	0					
1.00	01:15.0	329.2618111	18.62963417	0	0.000885	0	0					
2.00	01:15.1	329.2618111	18.62963417	0	0.000885	0	0					
3.00	01:15.2	330.4939684	18.7054765	0	0.000885	0	0					
4.00	01:15.3	331.4903701	18.76063456	0	0.000885	0	0					
5.00	01:15.4	331.7261258	18.77442407	0	0.000885	0	0					
6.00	01:15.5	331.7261258	18.77442407	0	0.000885	0	0					
7.00	01:15.6	332.8426294	18.83647689	0	0.000885	0	0					
8.00	01:15.7	333.073937	18.8502664	0	0.000885	0	0					
9.00	01:15.8	333.073937	18.8502664	0	0.000885	0	0					
10.00	01:15.9	333.8390311	18.89163495	0	0.000885	0	0					
1.00	01:16.0	333.9546848	18.8985297	0	0.000885	0	0					
2.00	01:16.1	334.2482675	18.91231922	0	0.000885	0	0					
3.00	01:16.2	334.2482675	18.91231922	0	0.000885	0	0					
4.00	01:16.3	334.8932596	18.95368776	0	0.000885	0	0					
5.00	01:16.4	335.1868422	18.96747728	0	0.000885	0	0					
6.00	01:16.5	336.0097632	19.01574058	0	0.000885	0	0					
7.00	01:16.6	336.0097632	19.01574058	0	0.000885	0	0					
8.00	01:16.7	336.7704091	19.05710912	0	0.000885	0	0					
9.00	01:16.8	337.0061649	19.07089864	0	0.000885	0	0					
10.00	01:16.9	338.0603934	19.13295145	0	0.000885	0	0					
1.00	01:17.0	338.0603934	19.13295145	0	0.000885	0	0					
2.00	01:17.1	338.2383222	19.13984621	0	0.000885	0	0					
3.00	01:17.2	339.3503776	19.20189902	0	0.000885	0	0					
4.00	01:17.3	339.3503776	19.20189902	0	0.000885	0	0					
5.00	01:17.4	339.5283065	19.21568854	0	0.000885	0	0					
6.00	01:17.5	340.6403619	19.27774135	0	0.000885	0	0					
7.00	01:17.6	341.2275272	19.31221514	0	0.000885	0	0					
8.00	01:17.7	341.2275272	19.31221514	0	0.000885	0	0					
9.00	01:17.8	341.6412118	19.33289941	0	0.000885	0	0					
10.00	01:17.9	342.6954403	19.39495223	0	0.000885	0	0					
1.00	01:18.0	342.6954403	19.39495223	0	0.000885	0	0					
2.00	01:18.1	342.6954403	19.39495223	0	0.000885	0	0					
3.00	01:18.2	344.2790072	19.48458407	0	0.000885	0	0					
4.00	01:18.3	344.3946609	19.49147883	0	0.000885	0	0					
5.00	01:18.4	344.3946609	19.49147883	0	0.000885	0	0					
6.00	01:18.5	345.5111646	19.55353165	0	0.000885	0	0					
7.00	01:18.6	345.3332357	19.53974213	0	0.000885	0	0					
8.00	01:18.7	346.7433219	19.62247922	0	0.000885	0	0					
9.00	01:18.8	346.7433219	19.62247922	0	0.000885	0	0					
10.00	01:18.9	346.8011488	19.62247922	0	0.000885	0	0					
1.00	01:19.0	347.3883141	19.65695301	0	0.000885	0	0					
2.00	01:19.1	348.14896	19.69832155	0	0.000885	0	0					
3.00	01:19.2	348.14896	19.69832155	0	0.000885	0	0					
4.00	01:19.3	347.5617947	19.67074252	0	0.000885	0	0					
5.00	01:19.4	348.851779	19.73969009	0	0.000885	0	0					
6.00	01:19.5	348.851779	19.73969009	0	0.000885	0	0					
7.00	01:19.6	348.971881	19.74658485	0	0.000885	0	0					
8.00	01:19.7	349.9104557	19.80174291	0	0.000885	0	0					
9.00	01:19.8	349.6168731	19.78105864	0	0.000885	0	0					
10.00	01:19.9	349.6168731	19.78105864	0	0.000885	0	0					
1.00	01:20.0	351.1426131	19.87069048	0	0.000885	0	0					
2.00	01:20.1	351.4940226	19.89137475	0	0.000885	0	0					
3.00	01:20.2	353.1354164	19.9810066	0	0.000885	0	0					
4.00	01:20.3	353.1354164	19.9810066	0	0.000885	0	0					
5.00	01:20.4	352.606078	19.95342757	0	0.000885	0	0					
6.00	01:20.5	354.1896449	20.04305941	0	0.000885	0	0					
7.00	01:20.6	353.8382354	20.02237514	0	0.000885	0	0					
8.00	01:20.7	353.8382354	20.02237514	0	0.000885	0	0					
9.00	01:20.8	355.1282197	20.09821747	0	0.000885	0	0					
10.00	01:20.9	354.954739	20.08442796	0	0.000885	0	0					
1.00	01:21.0	356.0089675	20.14648077	0	0.000885	0	0					
2.00	01:21.1	356.0089675	20.14648077	0	0.000885	0	0					
3.00	01:21.2	355.8933138	20.13958601	0	0.000885	0	0					
4.00	01:21.3	357.1210229	20.20853359	0	0.000885	0	0					
5.00	01:21.4	357.4146056	20.2223231	0	0.000885	0	0					
6.00	01:21.5	357.4146056	20.2223231	0	0.000885	0	0					
7.00	01:21.6	358.4732823	20.28437592	0	0.000885	0	0					
8.00	01:21.7	358.4110072	20.28437592	0	0.000885	0	0					
9.00	01:21.8	358.4110072	20.28437592	0	0.000885	0	0					
10.00	01:21.8	359.1761013	20.32574446	0	0.000885	0	0					
1.00	01:21.9	359.8210934	20.36021825	0	0.000885	0	0					
2.00	01:22.0	360.9331488	20.42227106	0	0.000885	0	0					
3.00	01:22.1	360.9331488	20.42227106	0	0.000885	0	0					
4.00	01:22.2	361.0532508	20.42916582	0	0.000885	0	0					
5.00	01:22.3	361.578141	20.46363961	0	0.000885	0	0					
6.00	01:22.4	362.4588889	20.51190291	0	0.000885	0	0					
7.00	01:22.5	362.4588889	20.51190291	0	0.000885	0	0					
8.00	01:22.6	362.8725735	20.53258718	0	0.000885	0	0					
9.00	01:22.7	364.2203846	20.60842951	0	0.000885	0	0					
10.00	01:22.8	364.2203846	20.60842951	0	0.000885	0	0					
1.00	01:22.9	364.5139672	20.62911378	0	0.000885	0	0					
2.00	01:23.0	365.6838495	20.6911666	0	0.000885	0	0					
3.00	01:23.1	365.7461246	20.69806135	0	0.000885	0	0					
4.00	01:23.2	365.7461246	20.69806135	0	0.000885	0	0					
5.00	01:23.3	366.9160069	20.76011417	0	0.000885	0	0					
6.00	01:23.4	366.978282	20.76700893	0	0.000885	0	0					
7.00	01:23.5	367.7389279	20.80837747	0	0.000885	0	0					
8.00	01:23.6	367.7389279	20.80837747	0	0.000885	0	0					
9.00	01:23.7	367.7967548	20.81527223	0	0.000885	0	0					
10.00	01:23.8	368.4995738	20.84974601	0	0.000885	0	0					
1.00	01:23.9	369.0289122	20.8842198	0	0.000885	0	0					
2.00	01:24.0	369.0289122	20.8842198	0	0.000885	0	0					
3.00	01:24.1	369.4959754	20.91179883	0	0.000885	0	0					
4.00	01:24.2	370.3767233	20.96006213	0	0.000885	0	0					
5.00	01:24.3	370.3767233	20.96006213	0	0.000885	0	0					
6.00	01:24.4	370.7281328	20.9807464	0	0.000885	0	0					
7.00	01:24.5	371.3152981	21.01522019	0	0.000885	0	0					
8.00	01:24.6	371.6088807	21.0290097	0	0.000885	0	0					
9.00	01:24.7	371.6088807	21.0290097	0	0.000885	0	0					
10.00	01:24.8	372.8410381	21.09795728	0	0.000885	0	0					
1.00	01:24.9	372.5474554	21.08416776	0	0.000885	0	0					
2.00	01:25.0	373.6639591	21.14622058	0	0.000885	0	0					
3.00	01:25.1	373.6639591	21.14622058	0	0.000885	0	0					
4.00	01:25.2	373.601684	21.13932582	0	0.000885	0	0					
5.00	01:25.3	374.6025338	21.20137864	0	0.000885	0	0					
6.00	01:25.4	374.9539433	21.21516815	0	0.000885	0	0					
7.00	01:25.5	374.9539433	21.21516815	0	0.000885	0	0					
8.00	01:25.6	375.8925181	21.27032621	0	0.000885	0	0					
9.00	01:25.7	376.5953371	21.31169475	0	0.000885	0	0					
10.00	01:25.8	376.9467466	21.33237902	0	0.000885	0	0					
1.00	01:25.9	376.9467466	21.33237902	0	0.000885	0	0					
2.00	01:26.0	378.1210771	21.39443184	0	0.000885	0	0					
3.00	01:26.1	378.2945578	21.40822135	0	0.000885	0	0					
4.00	01:26.2	378.2945578	21.40822135	0	0.000885	0	0					
5.00	01:26.3	379.704644	21.48406368	0	0.000885	0	0					
6.00	01:26.4	380.3496361	21.52543223	0	0.000885	0	0					
7.00	01:26.5	380.5809437	21.53922174	0	0.000885	0	0					
8.00	01:26.6	380.5809437	21.53922174	0	0.000885	0	0					
9.00	01:26.7	381.6974473	21.60127456	0	0.000885	0	0					
10.00	01:26.8	382.1066837	21.62195883	0	0.000885	0	0					
1.00	01:26.9	383.2810142	21.6909064	0	0.000885	0	0					
2.00	01:27.0	383.2810142	21.6909064	0	0.000885	0	0					
3.00	01:27.1	383.1030853	21.67711689	0	0.000885	0	0					
4.00	01:27.2	383.458943	21.69780116	0	0.000885	0	0					
5.00	01:27.3	383.9838332	21.73227495	0	0.000885	0	0					
6.00	01:27.4	383.9838332	21.73227495	0	0.000885	0	0					
7.00	01:27.5	384.5131715	21.75985398	0	0.000885	0	0					
8.00	01:27.6	385.2159906	21.80122252	0	0.000885	0	0					
9.00	01:27.7	385.2159906	21.80122252	0	0.000885	0	0					
10.00	01:27.8	385.5674001	21.82190679	0	0.000885	0	0					
1.00	01:27.9	386.5638017	21.87706485	0	0.000885	0	0					
2.00	01:28.0	387.150967	21.91153864	0	0.000885	0	0					
3.00	01:28.1	387.150967	21.91153864	0	0.000885	0	0					
4.00	01:28.2	387.6224784	21.93222291	0	0.000885	0	0					
5.00	01:28.3	387.7959591	21.94601242	0	0.000885	0	0					
6.00	01:28.4	389.0859434	22.01496	0	0.000885	0	0					
7.00	01:28.5	389.0859434	22.01496	0	0.000885	0	0					
8.00	01:28.6	389.5574548	22.04253902	0	0.000885	0	0					
9.00	01:28.7	390.3181007	22.09080233	0	0.000885	0	0					
10.00	01:28.8	390.6116834	22.10459184	0	0.000885	0	0					
1.00	01:28.9	390.6116834	22.10459184	0	0.000885	0	0					
2.00	01:29.0	391.3767775	22.14596038	0	0.000885	0	0					
3.00	01:29.1	391.608085	22.1597499	0	0.000885	0	0					
4.00	01:29.2	392.6044866	22.21490796	0	0.000885	0	0					
5.00	01:29.3	392.6044866	22.21490796	0	0.000885	0	0					
6.00	01:29.4	392.431006	22.2080132	0	0.000885	0	0					
7.00	01:29.5	393.7209903	22.27696077	0	0.000885	0	0					
8.00	01:29.6	393.7788171	22.28385553	0	0.000885	0	0					
9.00	01:29.7	393.7788171	22.28385553	0	0.000885	0	0					
10.00	01:29.8	394.7173919	22.33901359	0	0.000885	0	0					
1.00	01:29.9	394.9531476	22.3528031	0	0.000885	0	0					
2.00	01:30.0	396.3009588	22.42864543	0	0.000885	0	0					
3.00	01:30.1	396.3009588	22.42864543	0	0.000885	0	0					
4.00	01:30.2	396.0073762	22.40796116	0	0.000885	0	0					
5.00	01:30.3	397.2973604	22.48380349	0	0.000885	0	0					
6.00	01:30.4	397.2973604	22.48380349	0	0.000885	0	0					
7.00	01:30.5	397.2973604	22.48380349	0	0.000885	0	0					
8.00	01:30.6	398.5295178	22.55275106	0	0.000885	0	0					
9.00	01:30.7	398.3560372	22.53896155	0	0.000885	0	0					
10.00	01:30.8	398.3560372	22.53896155	0	0.000885	0	0					
1.00	01:30.9	399.5837463	22.61480388	0	0.000885	0	0					
2.00	01:31.0	399.7616752	22.62169864	0	0.000885	0	0					
